event_type,node,reason,station_id,task_id,time,vehicle_id
task_released,,,,35,127,
charge_unreachable,0,,,,127,2
charge_unreachable,0,,,,127,3
vehicle_reached_station,,,0,,127,7
charge_unreachable,0,,,,127,8
task_released,,,,83,128,
charge_unreachable,0,,,,128,2
charge_unreachable,0,,,,128,3
charge_unreachable,0,,,,128,8
task_released,,,,81,129,
charge_unreachable,0,,,,129,2
charge_unreachable,0,,,,129,3
charge_unreachable,0,,,,129,8
charge_unreachable,0,,,,130,2
charge_unreachable,0,,,,130,3
charge_unreachable,0,,,,130,8
charge_unreachable,0,,,,131,2
charge_unreachable,0,,,,131,3
charge_unreachable,0,,,,131,8
task_released,,,,39,132,
charge_unreachable,0,,,,132,2
charge_unreachable,0,,,,132,3
charge_unreachable,0,,,,132,8
vehicle_became_idle,,reach_depot,,,132,9
charge_unreachable,0,,,,133,2
charge_unreachable,0,,,,133,3
charge_unreachable,0,,,,133,8
charge_unreachable,0,,,,134,2
charge_unreachable,0,,,,134,3
charge_unreachable,0,,,,134,8
charge_unreachable,0,,,,135,2
charge_unreachable,0,,,,135,3
charge_unreachable,0,,,,135,8
task_completed,,,,75,136,
charge_unreachable,0,,,,136,2
charge_unreachable,0,,,,136,3
charge_unreachable,0,,,,136,8
vehicle_reached_station,,,0,,136,9
charge_unreachable,0,,,,137,2
charge_unreachable,0,,,,137,3
charge_unreachable,0,,,,137,8
charge_unreachable,0,,,,138,2
charge_unreachable,0,,,,138,3
charge_unreachable,0,,,,138,8
vehicle_finished_charging,,,0,,138,4
charge_unreachable,0,,,,139,2
charge_unreachable,0,,,,139,3
charge_unreachable,0,,,,139,8
task_released,,,,48,140,
charge_unreachable,0,,,,140,2
charge_unreachable,0,,,,140,3
charge_unreachable,0,,,,140,8
task_released,,,,50,141,
charge_unreachable,0,,,,141,2
charge_unreachable,0,,,,141,3
charge_unreachable,0,,,,141,8
charge_unreachable,0,,,,142,2
charge_unreachable,0,,,,142,3
charge_unreachable,0,,,,142,8
charge_unreachable,0,,,,143,2
charge_unreachable,0,,,,143,3
vehicle_became_idle,,reach_depot,,,143,5
charge_unreachable,0,,,,143,8
charge_unreachable,0,,,,144,2
charge_unreachable,0,,,,144,3
charge_unreachable,0,,,,144,8
vehicle_became_idle,,reach_depot,,,145,0
charge_unreachable,0,,,,145,2
charge_unreachable,0,,,,145,3
vehicle_became_idle,,reach_depot,,,145,6
charge_unreachable,0,,,,145,8
vehicle_finished_charging,,,0,,145,7
charge_unreachable,0,,,,146,2
charge_unreachable,0,,,,146,3
charge_unreachable,0,,,,146,8
charge_unreachable,0,,,,147,2
charge_unreachable,0,,,,147,3
charge_unreachable,0,,,,147,8
charge_unreachable,0,,,,148,2
charge_unreachable,0,,,,148,3
charge_unreachable,0,,,,148,8
charge_unreachable,0,,,,149,2
charge_unreachable,0,,,,149,3
charge_unreachable,0,,,,149,8
charge_unreachable,0,,,,150,2
charge_unreachable,0,,,,150,3
charge_unreachable,0,,,,150,8
task_completed,,,,39,151,
charge_unreachable,0,,,,151,2
charge_unreachable,0,,,,151,3
vehicle_became_idle,,reach_depot,,,151,6
charge_unreachable,0,,,,151,8
charge_unreachable,0,,,,152,2
charge_unreachable,0,,,,152,3
charge_unreachable,0,,,,152,8
charge_unreachable,0,,,,153,2
charge_unreachable,0,,,,153,3
vehicle_became_idle,,reach_depot,,,153,5
charge_unreachable,0,,,,153,8
task_released,,,,91,154,
charge_unreachable,0,,,,154,2
charge_unreachable,0,,,,154,3
charge_unreachable,0,,,,154,8
charge_unreachable,0,,,,155,2
charge_unreachable,0,,,,155,3
charge_unreachable,0,,,,155,8
vehicle_became_idle,,reach_depot,,,156,1
charge_unreachable,0,,,,156,2
charge_unreachable,0,,,,156,3
charge_unreachable,0,,,,156,8
vehicle_finished_charging,,,0,,156,9
vehicle_became_idle,,reach_depot,,,157,0
charge_unreachable,0,,,,157,2
charge_unreachable,0,,,,157,3
charge_unreachable,0,,,,157,8
task_released,,,,57,158,
charge_unreachable,0,,,,158,2
charge_unreachable,0,,,,158,3
charge_unreachable,0,,,,158,8
charge_unreachable,0,,,,159,2
charge_unreachable,0,,,,159,3
vehicle_became_idle,,reach_depot,,,159,4
charge_unreachable,0,,,,159,8
vehicle_reached_station,,,0,,160,1
charge_unreachable,0,,,,160,2
charge_unreachable,0,,,,160,3
vehicle_became_idle,,reach_depot,,,160,7
charge_unreachable,0,,,,160,8
charge_unreachable,0,,,,161,2
charge_unreachable,0,,,,161,3
charge_unreachable,0,,,,161,8
charge_unreachable,0,,,,162,2
charge_unreachable,0,,,,162,3
charge_unreachable,0,,,,162,8
task_completed,,,,50,163,
charge_unreachable,0,,,,163,2
charge_unreachable,0,,,,163,3
task_completed,,,,63,163,
charge_unreachable,0,,,,163,8
task_released,,,,89,164,
charge_unreachable,0,,,,164,2
charge_unreachable,0,,,,164,3
charge_unreachable,0,,,,164,8
charge_unreachable,0,,,,165,2
charge_unreachable,0,,,,165,3
charge_unreachable,0,,,,165,8
charge_unreachable,0,,,,166,2
charge_unreachable,0,,,,166,3
charge_unreachable,0,,,,166,8
charge_unreachable,0,,,,167,2
charge_unreachable,0,,,,167,3
charge_unreachable,0,,,,167,8
task_released,,,,30,168,
task_released,,,,93,168,
charge_unreachable,0,,,,168,2
charge_unreachable,0,,,,168,3
charge_unreachable,0,,,,168,8
task_released,,,,16,169,
vehicle_became_idle,,reach_depot,,,169,0
charge_unreachable,0,,,,169,2
charge_unreachable,0,,,,169,3
task_completed,,,,95,169,
charge_unreachable,0,,,,169,8
charge_unreachable,0,,,,170,2
charge_unreachable,0,,,,170,3
charge_unreachable,0,,,,170,8
task_released,,,,3,171,
task_released,,,,98,171,
charge_unreachable,0,,,,171,2
charge_unreachable,0,,,,171,3
charge_unreachable,0,,,,171,8
charge_unreachable,0,,,,172,2
charge_unreachable,0,,,,172,3
charge_unreachable,0,,,,172,8
vehicle_reached_station,,,0,,173,0
charge_unreachable,0,,,,173,2
charge_unreachable,0,,,,173,3
vehicle_became_idle,,reach_depot,,,173,5
charge_unreachable,0,,,,173,8
charge_unreachable,0,,,,174,2
charge_unreachable,0,,,,174,3
charge_unreachable,0,,,,174,8
charge_unreachable,0,,,,175,2
charge_unreachable,0,,,,175,3
charge_unreachable,0,,,,175,8
charge_unreachable,0,,,,176,2
charge_unreachable,0,,,,176,3
charge_unreachable,0,,,,176,8
task_released,,,,27,177,
charge_unreachable,0,,,,177,2
charge_unreachable,0,,,,177,3
vehicle_reached_station,,,0,,177,5
charge_unreachable,0,,,,177,8
vehicle_finished_charging,,,0,,177,1
charge_unreachable,0,,,,178,2
charge_unreachable,0,,,,178,3
charge_unreachable,0,,,,178,8
charge_unreachable,0,,,,179,2
charge_unreachable,0,,,,179,3
charge_unreachable,0,,,,179,8
task_released,,,,86,180,
charge_unreachable,0,,,,180,2
charge_unreachable,0,,,,180,3
charge_unreachable,0,,,,180,8
charge_unreachable,0,,,,181,2
charge_unreachable,0,,,,181,3
charge_unreachable,0,,,,181,8
vehicle_became_idle,,reach_depot,,,181,9
charge_unreachable,0,,,,182,2
charge_unreachable,0,,,,182,3
charge_unreachable,0,,,,182,8
charge_unreachable,0,,,,183,2
charge_unreachable,0,,,,183,3
charge_unreachable,0,,,,183,8
charge_unreachable,0,,,,184,2
charge_unreachable,0,,,,184,3
charge_unreachable,0,,,,184,8
charge_unreachable,0,,,,185,2
charge_unreachable,0,,,,185,3
charge_unreachable,0,,,,185,8
charge_unreachable,0,,,,186,2
charge_unreachable,0,,,,186,3
charge_unreachable,0,,,,186,8
task_released,,,,25,187,
task_released,,,,28,187,
charge_unreachable,0,,,,187,2
charge_unreachable,0,,,,187,3
vehicle_became_idle,,reach_depot,,,187,6
charge_unreachable,0,,,,187,8
charge_unreachable,0,,,,188,2
charge_unreachable,0,,,,188,3
charge_unreachable,0,,,,188,8
task_released,,,,38,189,
charge_unreachable,0,,,,189,2
charge_unreachable,0,,,,189,3
charge_unreachable,0,,,,189,8
charge_unreachable,0,,,,190,2
charge_unreachable,0,,,,190,3
charge_unreachable,0,,,,190,8
charge_unreachable,0,,,,191,2
charge_unreachable,0,,,,191,3
vehicle_reached_station,,,0,,191,6
charge_unreachable,0,,,,191,8
vehicle_finished_charging,,,0,,191,0
charge_unreachable,0,,,,192,2
charge_unreachable,0,,,,192,3
charge_unreachable,0,,,,192,8
vehicle_became_idle,,reach_depot,,,192,9
charge_unreachable,0,,,,193,2
charge_unreachable,0,,,,193,3
vehicle_became_idle,,reach_depot,,,193,4
charge_unreachable,0,,,,193,8
charge_unreachable,0,,,,194,2
charge_unreachable,0,,,,194,3
charge_unreachable,0,,,,194,8
vehicle_finished_charging,,,0,,194,5
charge_unreachable,0,,,,195,2
charge_unreachable,0,,,,195,3
task_completed,,,,93,195,
charge_unreachable,0,,,,195,8
task_released,,,,47,196,
charge_unreachable,0,,,,196,2
charge_unreachable,0,,,,196,3
charge_unreachable,0,,,,196,8
task_released,,,,97,197,
vehicle_became_idle,,reach_depot,,,197,0
charge_unreachable,0,,,,197,2
charge_unreachable,0,,,,197,3
vehicle_became_idle,,reach_depot,,,197,4
charge_unreachable,0,,,,197,8
charge_unreachable,0,,,,198,2
charge_unreachable,0,,,,198,3
charge_unreachable,0,,,,198,8
charge_unreachable,0,,,,199,2
charge_unreachable,0,,,,199,3
charge_unreachable,0,,,,199,8
charge_unreachable,0,,,,200,2
charge_unreachable,0,,,,200,3
vehicle_became_idle,,reach_depot,,,200,7
charge_unreachable,0,,,,200,8
charge_unreachable,0,,,,201,2
charge_unreachable,0,,,,201,3
vehicle_reached_station,,,0,,201,4
charge_unreachable,0,,,,201,8
charge_unreachable,0,,,,202,2
charge_unreachable,0,,,,202,3
charge_unreachable,0,,,,202,8
charge_unreachable,0,,,,203,2
charge_unreachable,0,,,,203,3
charge_unreachable,0,,,,203,8
task_released,,,,90,204,
charge_unreachable,0,,,,204,2
charge_unreachable,0,,,,204,3
charge_unreachable,0,,,,204,8
charge_unreachable,0,,,,205,2
charge_unreachable,0,,,,205,3
charge_unreachable,0,,,,205,8
vehicle_became_idle,,reach_depot,,,205,9
charge_unreachable,0,,,,206,2
charge_unreachable,0,,,,206,3
charge_unreachable,0,,,,206,8
charge_unreachable,0,,,,207,2
charge_unreachable,0,,,,207,3
charge_unreachable,0,,,,207,8
charge_unreachable,0,,,,208,2
charge_unreachable,0,,,,208,3
charge_unreachable,0,,,,208,8
charge_unreachable,0,,,,209,2
charge_unreachable,0,,,,209,3
charge_unreachable,0,,,,209,8
vehicle_finished_charging,,,0,,209,6
task_released,,,,12,210,
charge_unreachable,0,,,,210,2
charge_unreachable,0,,,,210,3
charge_unreachable,0,,,,210,8
charge_unreachable,0,,,,211,2
charge_unreachable,0,,,,211,3
charge_unreachable,0,,,,211,8
charge_unreachable,0,,,,212,2
charge_unreachable,0,,,,212,3
charge_unreachable,0,,,,212,8
charge_unreachable,0,,,,213,2
charge_unreachable,0,,,,213,3
charge_unreachable,0,,,,213,8
charge_unreachable,0,,,,214,2
charge_unreachable,0,,,,214,3
charge_unreachable,0,,,,214,8
task_released,,,,9,215,
task_released,,,,46,215,
task_released,,,,99,215,
charge_unreachable,0,,,,215,2
charge_unreachable,0,,,,215,3
charge_unreachable,0,,,,215,8
charge_unreachable,0,,,,216,2
charge_unreachable,0,,,,216,3
charge_unreachable,0,,,,216,8
charge_unreachable,0,,,,217,2
charge_unreachable,0,,,,217,3
charge_unreachable,0,,,,217,8
vehicle_finished_charging,,,0,,217,4
charge_unreachable,0,,,,218,2
charge_unreachable,0,,,,218,3
charge_unreachable,0,,,,218,8
charge_unreachable,0,,,,219,2
charge_unreachable,0,,,,219,3
charge_unreachable,0,,,,219,8
charge_unreachable,0,,,,220,2
charge_unreachable,0,,,,220,3
charge_unreachable,0,,,,220,8
vehicle_became_idle,,reach_depot,,,221,1
charge_unreachable,0,,,,221,2
charge_unreachable,0,,,,221,3
charge_unreachable,0,,,,221,8
charge_unreachable,0,,,,222,2
charge_unreachable,0,,,,222,3
charge_unreachable,0,,,,222,8
charge_unreachable,0,,,,223,2
charge_unreachable,0,,,,223,3
charge_unreachable,0,,,,223,8
charge_unreachable,0,,,,224,2
charge_unreachable,0,,,,224,3
charge_unreachable,0,,,,224,8
charge_unreachable,0,,,,225,2
charge_unreachable,0,,,,225,3
task_completed,,,,3,225,
vehicle_became_idle,,reach_depot,,,225,5
vehicle_became_idle,,reach_depot,,,225,6
charge_unreachable,0,,,,225,8
charge_unreachable,0,,,,226,2
charge_unreachable,0,,,,226,3
charge_unreachable,0,,,,226,8
vehicle_became_idle,,reach_depot,,,226,9
vehicle_became_idle,,reach_depot,,,227,0
charge_unreachable,0,,,,227,2
charge_unreachable,0,,,,227,3
charge_unreachable,0,,,,227,8
charge_unreachable,0,,,,228,2
charge_unreachable,0,,,,228,3
charge_unreachable,0,,,,228,8
charge_unreachable,0,,,,229,2
charge_unreachable,0,,,,229,3
charge_unreachable,0,,,,229,8
charge_unreachable,0,,,,230,2
charge_unreachable,0,,,,230,3
charge_unreachable,0,,,,230,8
vehicle_reached_station,,,0,,230,9
task_released,,,,5,231,
charge_unreachable,0,,,,231,2
charge_unreachable,0,,,,231,3
charge_unreachable,0,,,,231,8
charge_unreachable,0,,,,232,2
charge_unreachable,0,,,,232,3
charge_unreachable,0,,,,232,8
charge_unreachable,0,,,,233,2
charge_unreachable,0,,,,233,3
charge_unreachable,0,,,,233,8
charge_unreachable,0,,,,234,2
charge_unreachable,0,,,,234,3
charge_unreachable,0,,,,234,8
charge_unreachable,0,,,,235,2
charge_unreachable,0,,,,235,3
charge_unreachable,0,,,,235,8
charge_unreachable,0,,,,236,2
charge_unreachable,0,,,,236,3
vehicle_became_idle,,reach_depot,,,236,4
charge_unreachable,0,,,,236,8
task_released,,,,0,237,
task_completed,,,,12,237,
charge_unreachable,0,,,,237,2
charge_unreachable,0,,,,237,3
charge_unreachable,0,,,,237,8
charge_unreachable,0,,,,238,2
charge_unreachable,0,,,,238,3
charge_unreachable,0,,,,238,8
charge_unreachable,0,,,,239,2
charge_unreachable,0,,,,239,3
charge_unreachable,0,,,,239,8
task_released,,,,69,240,
charge_unreachable,0,,,,240,2
charge_unreachable,0,,,,240,3
vehicle_became_idle,,reach_depot,,,240,6
charge_unreachable,0,,,,240,8
charge_unreachable,0,,,,241,2
charge_unreachable,0,,,,241,3
charge_unreachable,0,,,,241,8
charge_unreachable,0,,,,242,2
charge_unreachable,0,,,,242,3
charge_unreachable,0,,,,242,8
charge_unreachable,0,,,,243,2
charge_unreachable,0,,,,243,3
charge_unreachable,0,,,,243,8
charge_unreachable,0,,,,244,2
charge_unreachable,0,,,,244,3
charge_unreachable,0,,,,244,8
charge_unreachable,0,,,,245,2
charge_unreachable,0,,,,245,3
charge_unreachable,0,,,,245,8
task_released,,,,44,246,
charge_unreachable,0,,,,246,2
charge_unreachable,0,,,,246,3
charge_unreachable,0,,,,246,8
charge_unreachable,0,,,,247,2
charge_unreachable,0,,,,247,3
task_completed,,,,44,247,
charge_unreachable,0,,,,247,8
charge_unreachable,0,,,,248,2
charge_unreachable,0,,,,248,3
charge_unreachable,0,,,,248,8
vehicle_finished_charging,,,0,,248,9
charge_unreachable,0,,,,249,2
charge_unreachable,0,,,,249,3
vehicle_became_idle,,reach_depot,,,249,7
charge_unreachable,0,,,,249,8
charge_unreachable,0,,,,250,2
charge_unreachable,0,,,,250,3
charge_unreachable,0,,,,250,8
task_released,,,,13,251,
charge_unreachable,0,,,,251,2
charge_unreachable,0,,,,251,3
charge_unreachable,0,,,,251,8
charge_unreachable,0,,,,252,2
charge_unreachable,0,,,,252,3
charge_unreachable,0,,,,252,8
task_released,,,,49,253,
vehicle_became_idle,,reach_depot,,,253,1
charge_unreachable,0,,,,253,1
charge_unreachable,0,,,,253,2
charge_unreachable,0,,,,253,3
vehicle_became_idle,,reach_depot,,,253,5
vehicle_reached_station,,,0,,253,7
charge_unreachable,0,,,,253,8
task_released,,,,18,254,
charge_unreachable,0,,,,254,1
charge_unreachable,0,,,,254,2
charge_unreachable,0,,,,254,3
charge_unreachable,0,,,,254,8
charge_unreachable,0,,,,255,1
charge_unreachable,0,,,,255,2
charge_unreachable,0,,,,255,3
charge_unreachable,0,,,,255,8
charge_unreachable,0,,,,256,1
charge_unreachable,0,,,,256,2
charge_unreachable,0,,,,256,3
charge_unreachable,0,,,,256,8
task_released,,,,2,257,
charge_unreachable,0,,,,257,1
charge_unreachable,0,,,,257,2
charge_unreachable,0,,,,257,3
charge_unreachable,0,,,,257,8
charge_unreachable,0,,,,258,1
charge_unreachable,0,,,,258,2
charge_unreachable,0,,,,258,3
task_completed,,,,2,258,
charge_unreachable,0,,,,258,8
charge_unreachable,0,,,,259,1
charge_unreachable,0,,,,259,2
charge_unreachable,0,,,,259,3
charge_unreachable,0,,,,259,8
charge_unreachable,0,,,,260,1
charge_unreachable,0,,,,260,2
charge_unreachable,0,,,,260,3
vehicle_became_idle,,reach_depot,,,260,5
charge_unreachable,0,,,,260,8
vehicle_became_idle,,reach_depot,,,260,9
task_released,,,,37,261,
charge_unreachable,0,,,,261,1
charge_unreachable,0,,,,261,2
charge_unreachable,0,,,,261,3
charge_unreachable,0,,,,261,8
charge_unreachable,0,,,,262,1
charge_unreachable,0,,,,262,2
charge_unreachable,0,,,,262,3
charge_unreachable,0,,,,262,8
vehicle_became_idle,,reach_depot,,,263,0
charge_unreachable,0,,,,263,1
charge_unreachable,0,,,,263,2
charge_unreachable,0,,,,263,3
charge_unreachable,0,,,,263,8
task_released,,,,33,264,
charge_unreachable,0,,,,264,1
charge_unreachable,0,,,,264,2
charge_unreachable,0,,,,264,3
vehicle_reached_station,,,0,,264,5
charge_unreachable,0,,,,264,8
task_released,,,,80,265,
task_released,,,,82,265,
charge_unreachable,0,,,,265,1
charge_unreachable,0,,,,265,2
charge_unreachable,0,,,,265,8
charge_unreachable,0,,,,266,1
charge_unreachable,0,,,,266,2
task_completed,,,,80,266,
charge_unreachable,0,,,,266,8
task_released,,,,78,267,
vehicle_reached_station,,,0,,267,0
charge_unreachable,0,,,,267,1
charge_unreachable,0,,,,267,2
charge_unreachable,0,,,,267,8
charge_unreachable,0,,,,268,1
charge_unreachable,0,,,,268,2
vehicle_became_idle,,reach_depot,,,268,3
charge_unreachable,0,,,,268,3
charge_unreachable,0,,,,268,8
charge_unreachable,0,,,,269,1
charge_unreachable,0,,,,269,2
charge_unreachable,0,,,,269,3
vehicle_became_idle,,reach_depot,,,269,4
charge_unreachable,0,,,,269,8
vehicle_finished_charging,,,0,,269,7
charge_unreachable,0,,,,270,1
charge_unreachable,0,,,,270,2
charge_unreachable,0,,,,270,3
charge_unreachable,0,,,,270,8
charge_unreachable,0,,,,271,1
charge_unreachable,0,,,,271,2
charge_unreachable,0,,,,271,3
charge_unreachable,0,,,,271,8
charge_unreachable,0,,,,272,1
charge_unreachable,0,,,,272,2
charge_unreachable,0,,,,272,3
charge_unreachable,0,,,,272,8
vehicle_became_idle,,reach_depot,,,272,9
charge_unreachable,0,,,,273,1
charge_unreachable,0,,,,273,2
charge_unreachable,0,,,,273,3
charge_unreachable,0,,,,273,8
task_released,,,,55,274,
charge_unreachable,0,,,,274,1
charge_unreachable,0,,,,274,2
charge_unreachable,0,,,,274,3
vehicle_became_idle,,reach_depot,,,274,7
charge_unreachable,0,,,,274,8
charge_unreachable,0,,,,275,1
charge_unreachable,0,,,,275,2
charge_unreachable,0,,,,275,3
vehicle_became_idle,,reach_depot,,,275,6
charge_unreachable,0,,,,275,8
task_released,,,,17,276,
charge_unreachable,0,,,,276,1
charge_unreachable,0,,,,276,2
charge_unreachable,0,,,,276,3
charge_unreachable,0,,,,276,8
charge_unreachable,0,,,,277,1
charge_unreachable,0,,,,277,2
charge_unreachable,0,,,,277,3
charge_unreachable,0,,,,277,8
charge_unreachable,0,,,,278,1
charge_unreachable,0,,,,278,2
charge_unreachable,0,,,,278,3
charge_unreachable,0,,,,278,8
charge_unreachable,0,,,,279,1
charge_unreachable,0,,,,279,2
charge_unreachable,0,,,,279,3
vehicle_reached_station,,,0,,279,6
charge_unreachable,0,,,,279,8
task_released,,,,54,280,
charge_unreachable,0,,,,280,1
charge_unreachable,0,,,,280,2
charge_unreachable,0,,,,280,3
task_completed,,,,78,280,
charge_unreachable,0,,,,280,8
vehicle_finished_charging,,,0,,280,5
charge_unreachable,0,,,,281,1
charge_unreachable,0,,,,281,2
charge_unreachable,0,,,,281,3
charge_unreachable,0,,,,281,8
charge_unreachable,0,,,,282,1
charge_unreachable,0,,,,282,2
charge_unreachable,0,,,,282,3
charge_unreachable,0,,,,282,8
charge_unreachable,0,,,,283,1
charge_unreachable,0,,,,283,2
charge_unreachable,0,,,,283,3
charge_unreachable,0,,,,283,8
task_released,,,,45,284,
charge_unreachable,0,,,,284,1
charge_unreachable,0,,,,284,2
charge_unreachable,0,,,,284,3
charge_unreachable,0,,,,284,8
charge_unreachable,0,,,,285,1
charge_unreachable,0,,,,285,2
charge_unreachable,0,,,,285,3
charge_unreachable,0,,,,285,8
task_released,,,,34,286,
task_released,,,,53,286,
charge_unreachable,0,,,,286,1
charge_unreachable,0,,,,286,2
charge_unreachable,0,,,,286,3
charge_unreachable,0,,,,286,8
charge_unreachable,0,,,,287,1
charge_unreachable,0,,,,287,2
charge_unreachable,0,,,,287,3
charge_unreachable,0,,,,287,8
