event_type,node,reason,station_id,task_id,time,vehicle_id
task_released,,,,84,142,
charge_unreachable,0,,,,142,0
charge_unreachable,0,,,,142,2
charge_unreachable,0,,,,142,5
charge_unreachable,0,,,,142,6
charge_unreachable,0,,,,142,7
charge_unreachable,0,,,,142,9
task_released,,,,85,143,
charge_unreachable,0,,,,143,0
charge_unreachable,0,,,,143,2
charge_unreachable,0,,,,143,5
charge_unreachable,0,,,,143,6
charge_unreachable,0,,,,143,7
charge_unreachable,0,,,,143,9
charge_unreachable,0,,,,144,0
charge_unreachable,0,,,,144,2
charge_unreachable,0,,,,144,5
charge_unreachable,0,,,,144,6
charge_unreachable,0,,,,144,7
charge_unreachable,0,,,,144,9
vehicle_finished_charging,,,2,,144,3
charge_unreachable,0,,,,145,0
charge_unreachable,0,,,,145,2
charge_unreachable,0,,,,145,5
charge_unreachable,0,,,,145,6
