avg_battery,charging_queue_total,completed_tasks,expired_tasks,pending_tasks,time,total_score
120.0,0,0,0,0,0,0.0
120.0,0,0,0,0,1,0.0
120.0,0,0,0,0,2,0.0
119.4,0,0,0,0,3,0.0
118.8,0,0,0,0,4,0.0
117.9,0,0,0,0,5,0.0
117.0,0,0,0,0,6,0.0
116.1,0,0,0,0,7,0.0
114.9,0,0,0,0,8,0.0
113.7,0,0,0,0,9,0.0
112.6265,0,1,0,0,10,97.0343
111.4265,0,1,0,0,11,97.0343
110.2265,0,1,0,0,12,97.0343
109.2416,0,2,0,0,13,187.022
108.5118,0,3,0,0,14,273.8719
107.6118,0,3,0,0,15,273.8719
106.6659,0,4,0,0,16,358.7432
105.4659,0,4,0,0,17,358.7432
104.2659,0,4,0,0,18,358.7432
103.1342,0,5,0,0,19,454.404
101.9342,0,5,0,0,20,454.404
100.7342,0,5,0,0,21,454.404
99.3227,0,5,0,0,22,454.404
98.191,0,5,0,0,23,454.404
97.291,0,5,0,0,24,454.404
96.391,0,5,0,0,25,454.404
95.6612,0,5,0,0,26,454.404
95.0612,0,5,0,0,27,454.404
94.4612,0,5,0,0,28,454.404
93.8612,0,5,0,0,29,454.404
93.5153,0,5,0,0,30,454.404
93.2158,0,6,0,0,31,542.9035
92.9158,0,6,0,0,32,542.9035
92.6158,0,6,0,0,33,542.9035
92.0158,0,6,0,0,34,542.9035
91.4158,0,6,0,0,35,542.9035
90.8158,0,6,0,0,36,542.9035
90.2158,0,6,0,0,37,542.9035
89.6158,0,6,0,0,38,542.9035
89.0158,0,6,0,0,39,542.9035
88.4158,0,6,0,0,40,542.9035
87.8162,0,6,0,0,41,542.9035
87.2638,0,7,0,0,42,632.7341
86.3638,0,7,0,0,43,632.7341
85.4638,0,7,0,0,44,632.7341
84.5638,0,7,0,0,45,632.7341
83.6638,0,7,0,0,46,632.7341
82.7638,0,7,0,0,47,632.7341
81.8638,0,7,0,0,48,632.7341
80.7174,0,8,0,0,49,723.7376
79.2174,0,8,0,0,50,723.7376
77.765,0,8,0,1,51,723.7376
76.265,0,8,0,0,52,723.7376
74.765,0,8,0,1,53,723.7376
73.265,0,8,0,1,54,723.7376
72.0422,0,9,0,1,55,809.8475
70.5422,0,9,0,1,56,809.8475
69.0957,0,9,0,1,57,809.8475
67.5957,0,9,0,1,58,809.8475
66.2843,0,11,0,1,59,986.4157
64.8319,0,12,0,1,60,1076.2463
63.3319,0,12,0,1,61,1076.2463
61.8319,0,12,0,1,62,1076.2463
60.3319,0,12,0,2,63,1076.2463
58.8319,0,12,0,2,64,1076.2463
57.3319,0,12,0,2,65,1076.2463
55.8319,0,12,0,3,66,1076.2463
54.3319,0,12,0,3,67,1076.2463
53.2972,0,13,0,3,68,1164.3151
51.8452,0,13,0,2,69,1164.3151
50.5333,0,13,0,0,70,1164.3151
49.3992,0,14,0,0,71,1261.117
47.8992,0,14,0,0,72,1261.117
46.3992,0,14,0,1,73,1261.117
45.2375,0,15,0,1,74,1356.4103
43.7375,0,15,0,0,75,1356.4103
42.3247,0,16,0,0,76,1448.6933
40.8247,0,16,0,0,77,1448.6933
39.3247,0,16,0,0,78,1448.6933
38.2852,0,16,0,0,79,1448.6933
37.0852,0,16,0,0,80,1448.6933
35.8857,0,17,0,0,81,1537.1928
34.6857,0,17,0,0,82,1537.1928
33.6615,0,18,0,0,83,1627.1805
32.7615,0,18,0,0,84,1627.1805
31.8615,0,18,0,0,85,1627.1805
30.9615,0,18,0,0,86,1627.1805
30.0615,0,18,0,0,87,1627.1805
29.4302,0,18,0,0,88,1627.1805
30.0302,0,18,0,0,89,1627.1805
30.6302,0,18,0,0,90,1627.1805
31.2306,0,18,0,0,91,1627.1805
32.2192,0,18,0,0,92,1627.1805
33.1192,0,18,0,0,93,1627.1805
34.0192,0,18,0,0,94,1627.1805
34.9192,0,18,0,0,95,1627.1805
35.8192,0,18,0,0,96,1627.1805
36.7192,0,18,0,0,97,1627.1805
37.3192,0,18,0,0,98,1627.1805
37.9192,0,18,0,0,99,1627.1805
38.5192,0,18,0,0,100,1627.1805
39.3878,0,18,0,0,101,1627.1805
41.1878,0,18,0,0,102,1627.1805
42.6878,0,18,0,0,103,1627.1805
44.1878,0,18,0,0,104,1627.1805
45.7561,0,19,0,0,105,1722.8413
45.8037,0,20,0,0,106,1812.6719
45.8037,0,20,0,0,107,1812.6719
45.8037,0,20,0,0,108,1812.6719
46.0973,0,21,0,0,109,1905.4844
46.0973,0,21,0,0,110,1905.4844
46.0973,0,21,0,0,111,1905.4844
46.0973,0,21,0,0,112,1905.4844
46.0973,0,21,0,0,113,1905.4844
46.0973,0,21,0,0,114,1905.4844
46.3344,0,22,0,0,115,1994.7087
46.5598,0,22,0,2,116,1994.7087
46.5598,0,22,0,2,117,1994.7087
46.8284,0,22,0,2,118,1994.7087
46.8284,0,22,0,1,119,1994.7087
47.0084,0,23,0,1,120,2093.0983
47.0084,0,23,0,2,121,2093.0983
47.0084,0,23,0,2,122,2093.0983
47.0084,0,23,0,2,123,2093.0983
47.3246,0,23,0,2,124,2093.0983
49.0933,1,23,0,1,125,2093.0983
50.8933,1,23,0,1,126,2093.0983
52.7806,1,23,0,1,127,2093.0983
54.5806,1,23,0,0,128,2093.0983
56.3806,1,23,0,0,129,2093.0983
58.1806,1,23,0,0,130,2093.0983
59.9806,1,23,0,0,131,2093.0983
62.0486,1,24,0,0,132,2184.9242
63.8486,1,24,0,0,133,2184.9242
65.7201,1,25,0,0,134,2277.1468
67.5201,1,25,0,0,135,2277.1468
69.3201,0,25,0,1,136,2277.1468
70.8201,0,25,0,0,137,2277.1468
72.3201,0,25,0,0,138,2277.1468
73.8201,0,25,0,0,139,2277.1468
75.5881,0,25,0,0,140,2277.1468
77.4596,0,25,0,0,141,2277.1468
79.5596,0,25,0,0,142,2277.1468
80.4596,0,25,0,0,143,2277.1468
81.3596,0,25,0,0,144,2277.1468
82.2596,0,25,0,0,145,2277.1468
83.1596,0,25,0,0,146,2277.1468
84.0596,0,25,0,0,147,2277.1468
84.9596,0,25,0,0,148,2277.1468
85.8596,0,25,0,0,149,2277.1468
86.7596,0,25,0,0,150,2277.1468
87.6596,0,25,0,0,151,2277.1468
88.5596,0,25,0,0,152,2277.1468
89.6103,0,26,0,0,153,2358.1707
89.3103,0,26,0,0,154,2358.1707
89.0103,0,26,0,0,155,2358.1707
88.7103,0,26,0,0,156,2358.1707
88.4103,0,26,0,0,157,2358.1707
88.1103,0,26,0,0,158,2358.1707
87.8103,0,26,0,0,159,2358.1707
87.5103,0,26,0,0,160,2358.1707
87.2103,0,26,0,0,161,2358.1707
87.0923,0,26,0,0,162,2358.1707
87.0923,0,26,0,0,163,2358.1707
86.7923,0,26,0,0,164,2358.1707
86.4923,0,26,0,0,165,2358.1707
86.1923,0,26,0,0,166,2358.1707
85.8923,0,26,0,0,167,2358.1707
85.8886,0,27,0,0,168,2453.5555
85.2886,0,27,0,0,169,2453.5555
84.6886,0,27,0,0,170,2453.5555
84.0886,0,27,0,0,171,2453.5555
83.4886,0,27,0,0,172,2453.5555
83.161,0,27,0,0,173,2453.5555
83.0316,0,28,0,0,174,2547.3085
82.7316,0,28,0,0,175,2547.3085
82.4316,0,28,0,0,176,2547.3085
82.1316,0,28,0,0,177,2547.3085
81.8316,0,28,0,0,178,2547.3085
80.9316,0,28,0,0,179,2547.3085
