avg_battery,charging_queue_total,completed_tasks,expired_tasks,pending_tasks,time,total_score
120.0,0,0,0,0,0,0.0
120.0,0,0,0,0,1,0.0
120.0,0,0,0,0,2,0.0
119.4,0,0,0,0,3,0.0
118.8,0,0,0,0,4,0.0
117.9,0,0,0,0,5,0.0
117.0,0,0,0,0,6,0.0
116.1,0,0,0,0,7,0.0
114.9,0,0,0,0,8,0.0
113.7,0,0,0,0,9,0.0
112.6265,0,1,0,0,10,97.0343
111.4265,0,1,0,0,11,97.0343
110.2265,0,1,0,0,12,97.0343
109.2416,0,2,0,0,13,187.022
108.5118,0,3,0,0,14,273.8719
107.6118,0,3,0,0,15,273.8719
106.6659,0,4,0,0,16,358.7432
105.4659,0,4,0,0,17,358.7432
104.2659,0,4,0,0,18,358.7432
103.1342,0,5,0,0,19,454.404
101.9342,0,5,0,0,20,454.404
100.7342,0,5,0,0,21,454.404
99.3227,0,5,0,0,22,454.404
98.191,0,5,0,0,23,454.404
97.291,0,5,0,0,24,454.404
96.391,0,5,0,0,25,454.404
95.6612,0,5,0,0,26,454.404
95.0612,0,5,0,0,27,454.404
94.4612,0,5,0,0,28,454.404
93.8612,0,5,0,0,29,454.404
93.5153,0,5,0,0,30,454.404
93.2158,0,6,0,0,31,542.9035
92.9158,0,6,0,0,32,542.9035
92.6158,0,6,0,0,33,542.9035
92.0158,0,6,0,0,34,542.9035
91.4158,0,6,0,0,35,542.9035
90.8158,0,6,0,0,36,542.9035
90.2158,0,6,0,0,37,542.9035
89.6158,0,6,0,0,38,542.9035
89.0158,0,6,0,0,39,542.9035
88.4158,0,6,0,0,40,542.9035
87.8162,0,6,0,0,41,542.9035
87.2638,0,7,0,0,42,632.7341
86.3638,0,7,0,0,43,632.7341
85.4638,0,7,0,0,44,632.7341
84.5638,0,7,0,0,45,632.7341
83.6638,0,7,0,0,46,632.7341
82.7638,0,7,0,0,47,632.7341
81.8638,0,7,0,0,48,632.7341
80.7174,0,8,0,0,49,723.7376
79.2174,0,8,0,0,50,723.7376
77.765,0,8,0,1,51,723.7376
76.265,0,8,0,0,52,723.7376
74.765,0,8,0,1,53,723.7376
73.265,0,8,0,1,54,723.7376
72.0422,0,9,0,1,55,809.8475
70.5422,0,9,0,1,56,809.8475
69.0957,0,9,0,1,57,809.8475
67.5957,0,9,0,1,58,809.8475
66.2843,0,11,0,1,59,986.4157
64.8319,0,12,0,1,60,1076.2463
63.3319,0,12,0,1,61,1076.2463
62.1043,0,13,0,1,62,1171.5396
60.6043,0,13,0,2,63,1171.5396
59.1043,0,13,0,2,64,1171.5396
57.6043,0,13,0,2,65,1171.5396
56.1043,0,13,0,3,66,1171.5396
54.8766,0,13,0,3,67,1171.5396
53.6538,0,13,0,2,68,1171.5396
52.2019,0,13,0,1,69,1171.5396
51.2559,0,14,0,0,70,1268.3415
50.3559,0,14,0,0,71,1268.3415
49.1559,0,14,0,0,72,1268.3415
47.7217,0,14,0,0,73,1268.3415
46.5217,0,14,0,0,74,1268.3415
45.409,0,15,0,0,75,1360.6246
44.209,0,15,0,0,76,1360.6246
43.009,0,15,0,0,77,1360.6246
41.809,0,15,0,0,78,1360.6246
40.609,0,15,0,0,79,1360.6246
39.5971,0,16,0,0,80,1448.6933
38.4861,0,18,0,0,81,1627.1805
37.3734,0,18,0,0,82,1627.1805
36.4734,0,18,0,0,83,1627.1805
35.5734,0,18,0,0,84,1627.1805
34.6734,0,18,0,0,85,1627.1805
33.7734,0,18,0,0,86,1627.1805
32.8734,0,18,0,0,87,1627.1805
31.9734,0,18,0,0,88,1627.1805
31.0734,0,18,0,0,89,1627.1805
30.262,0,18,0,0,90,1627.1805
29.8505,0,18,0,0,91,1627.1805
29.8505,0,18,0,0,92,1627.1805
29.8505,0,18,0,0,93,1627.1805
29.8505,0,18,0,0,94,1627.1805
29.8505,0,18,0,0,95,1627.1805
29.8505,0,18,0,0,96,1627.1805
29.8505,0,18,0,0,97,1627.1805
29.5505,0,18,0,0,98,1627.1805
29.2505,0,18,0,0,99,1627.1805
28.9505,0,18,0,0,100,1627.1805
28.6505,0,18,0,0,101,1627.1805
28.0505,0,18,0,0,102,1627.1805
27.1505,0,18,0,0,103,1627.1805
26.2505,0,18,0,0,104,1627.1805
25.4188,0,19,0,0,105,1722.8413
24.2664,0,20,0,0,106,1812.6719
23.0664,0,20,0,0,107,1812.6719
21.8664,0,20,0,0,108,1812.6719
20.96,0,21,0,0,109,1905.4844
20.06,0,21,0,0,110,1905.4844
19.16,0,21,0,0,111,1905.4844
18.26,0,21,0,0,112,1905.4844
17.36,0,21,0,0,113,1905.4844
16.5077,0,22,0,0,114,1995.315
15.6553,0,22,0,0,115,1995.315
14.9807,0,22,0,1,116,1995.315
14.0807,0,22,0,1,117,1995.315
13.1807,0,22,0,1,118,1995.315
12.2807,0,22,0,1,119,1995.315
11.3807,0,22,0,1,120,1995.315
10.4807,0,22,0,2,121,1995.315
9.6679,0,23,0,2,122,2087.5981
8.8155,0,23,0,2,123,2087.5981
8.2155,0,23,0,2,124,2087.5981
7.8842,0,23,0,2,125,2087.5981
8.7842,0,23,0,2,126,2087.5981
9.6842,0,23,0,2,127,2087.5981
10.5842,0,23,0,2,128,2087.5981
11.5715,0,23,0,2,129,2087.5981
12.7715,0,23,0,2,130,2087.5981
13.9715,0,23,0,2,131,2087.5981
15.1715,0,23,0,2,132,2087.5981
16.3715,0,23,0,2,133,2087.5981
17.5715,0,23,0,2,134,2087.5981
18.7715,0,23,0,2,135,2087.5981
19.9715,0,23,0,3,136,2087.5981
21.1715,0,23,0,3,137,2087.5981
22.3715,0,23,0,3,138,2087.5981
23.5715,0,23,0,3,139,2087.5981
24.7715,0,23,0,3,140,2087.5981
25.9715,0,23,0,3,141,2087.5981
27.1715,0,23,0,3,142,2087.5981
26.8715,0,23,0,2,143,2087.5981
26.5715,0,23,0,2,144,2087.5981
26.2715,0,23,0,2,145,2087.5981
25.9715,0,23,0,2,146,2087.5981
25.6715,0,23,0,2,147,2087.5981
25.3715,0,23,0,2,148,2087.5981
25.1668,0,24,0,2,149,2179.9122
24.8668,0,24,0,2,150,2179.9122
24.5668,0,24,0,2,151,2179.9122
24.2668,0,24,0,2,152,2179.9122
23.9668,0,24,0,2,153,2179.9122
23.6668,0,24,0,2,154,2179.9122
23.3668,0,24,0,2,155,2179.9122
23.1383,0,24,0,2,156,2179.9122
22.8383,0,24,0,1,157,2179.9122
22.5383,0,24,0,1,158,2179.9122
22.2383,0,24,0,1,159,2179.9122
21.9383,0,24,0,1,160,2179.9122
21.6383,0,24,0,1,161,2179.9122
21.3383,0,24,0,1,162,2179.9122
21.0383,0,24,0,1,163,2179.9122
21.0064,0,25,0,2,164,2271.7381
20.7064,0,25,0,2,165,2271.7381
20.4064,0,25,0,2,166,2271.7381
20.1064,0,25,0,2,167,2271.7381
19.8064,0,25,0,2,168,2271.7381
19.5064,0,25,0,3,169,2271.7381
19.2064,0,25,0,3,170,2271.7381
18.9064,0,25,0,3,171,2271.7381
18.8744,0,25,0,3,172,2271.7381
18.5744,0,25,0,2,173,2271.7381
18.2744,0,25,0,2,174,2271.7381
17.9744,0,25,0,2,175,2271.7381
17.6744,0,25,0,2,176,2271.7381
17.6468,0,26,0,2,177,2367.0314
17.3468,0,26,0,2,178,2367.0314
17.0468,0,26,0,4,179,2367.0314
