event_type,node,reason,station_id,task_id,time,vehicle_id
charge_unreachable,0,,,,370,10
charge_unreachable,0,,,,370,12
charge_unreachable,0,,,,370,14
charge_unreachable,0,,,,370,15
charge_unreachable,0,,,,370,16
task_released,,,,53,371,
charge_unreachable,0,,,,371,0
charge_unreachable,0,,,,371,4
charge_unreachable,0,,,,371,7
charge_unreachable,0,,,,371,9
charge_unreachable,0,,,,371,10
charge_unreachable,0,,,,371,12
charge_unreachable,0,,,,371,14
charge_unreachable,0,,,,371,15
charge_unreachable,0,,,,371,16
task_released,,,,70,372,
charge_unreachable,0,,,,372,0
vehicle_reached_station,,,5,,372,1
charge_unreachable,0,,,,372,4
charge_unreachable,0,,,,372,7
charge_unreachable,0,,,,372,9
charge_unreachable,0,,,,372,10
charge_unreachable,0,,,,372,12
charge_unreachable,0,,,,372,14
charge_unreachable,0,,,,372,15
charge_unreachable,0,,,,372,16
charge_unreachable,0,,,,373,0
charge_unreachable,0,,,,373,4
charge_unreachable,0,,,,373,7
charge_unreachable,0,,,,373,9
charge_unreachable,0,,,,373,10
charge_unreachable,0,,,,373,12
charge_unreachable,0,,,,373,14
charge_unreachable,0,,,,373,15
charge_unreachable,0,,,,373,16
task_released,,,,240,374,
charge_unreachable,0,,,,374,0
charge_unreachable,0,,,,374,4
charge_unreachable,0,,,,374,7
charge_unreachable,0,,,,374,9
charge_unreachable,0,,,,374,10
charge_unreachable,0,,,,374,12
charge_unreachable,0,,,,374,14
charge_unreachable,0,,,,374,15
charge_unreachable,0,,,,374,16
task_released,,,,74,375,
charge_unreachable,0,,,,375,0
charge_unreachable,0,,,,375,4
charge_unreachable,0,,,,375,7
charge_unreachable,0,,,,375,9
charge_unreachable,0,,,,375,10
charge_unreachable,0,,,,375,12
charge_unreachable,0,,,,375,14
charge_unreachable,0,,,,375,15
charge_unreachable,0,,,,375,16
task_released,,,,101,376,
task_released,,,,103,376,
task_released,,,,131,376,
charge_unreachable,0,,,,376,0
vehicle_became_idle,,reach_depot,,,376,3
charge_unreachable,0,,,,376,4
charge_unreachable,0,,,,376,7
charge_unreachable,0,,,,376,9
charge_unreachable,0,,,,376,10
charge_unreachable,0,,,,376,12
vehicle_became_idle,,reach_depot,,,376,13
charge_unreachable,0,,,,376,14
charge_unreachable,0,,,,376,15
charge_unreachable,0,,,,376,16
task_released,,,,110,377,
task_released,,,,195,377,
charge_unreachable,0,,,,377,0
charge_unreachable,0,,,,377,4
charge_unreachable,0,,,,377,7
charge_unreachable,0,,,,377,9
charge_unreachable,0,,,,377,10
charge_unreachable,0,,,,377,12
charge_unreachable,0,,,,377,14
charge_unreachable,0,,,,377,15
charge_unreachable,0,,,,377,16
charge_unreachable,0,,,,378,0
charge_unreachable,0,,,,378,4
vehicle_became_idle,,reach_depot,,,378,6
charge_unreachable,0,,,,378,7
task_completed,,,,103,378,
charge_unreachable,0,,,,378,9
charge_unreachable,0,,,,378,10
charge_unreachable,0,,,,378,12
charge_unreachable,0,,,,378,14
charge_unreachable,0,,,,378,15
charge_unreachable,0,,,,378,16
charge_unreachable,0,,,,379,0
charge_unreachable,0,,,,379,4
charge_unreachable,0,,,,379,7
charge_unreachable,0,,,,379,9
charge_unreachable,0,,,,379,10
charge_unreachable,0,,,,379,12
charge_unreachable,0,,,,379,14
charge_unreachable,0,,,,379,15
charge_unreachable,0,,,,379,16
task_released,,,,40,380,
charge_unreachable,0,,,,380,0
charge_unreachable,0,,,,380,4
vehicle_became_idle,,reach_depot,,,380,5
charge_unreachable,0,,,,380,7
charge_unreachable,0,,,,380,9
charge_unreachable,0,,,,380,10
charge_unreachable,0,,,,380,12
charge_unreachable,0,,,,380,14
charge_unreachable,0,,,,380,15
charge_unreachable,0,,,,380,16
charge_unreachable,0,,,,381,0
charge_unreachable,0,,,,381,4
charge_unreachable,0,,,,381,7
vehicle_became_idle,,reach_depot,,,381,8
charge_unreachable,0,,,,381,9
charge_unreachable,0,,,,381,10
charge_unreachable,0,,,,381,12
charge_unreachable,0,,,,381,14
charge_unreachable,0,,,,381,15
charge_unreachable,0,,,,381,16
charge_unreachable,0,,,,382,0
charge_unreachable,0,,,,382,4
charge_unreachable,0,,,,382,7
charge_unreachable,0,,,,382,9
charge_unreachable,0,,,,382,10
charge_unreachable,0,,,,382,12
charge_unreachable,0,,,,382,14
charge_unreachable,0,,,,382,15
charge_unreachable,0,,,,382,16
task_released,,,,105,383,
charge_unreachable,0,,,,383,0
vehicle_became_idle,,reach_depot,,,383,2
charge_unreachable,0,,,,383,4
charge_unreachable,0,,,,383,7
charge_unreachable,0,,,,383,9
charge_unreachable,0,,,,383,10
charge_unreachable,0,,,,383,12
charge_unreachable,0,,,,383,14
charge_unreachable,0,,,,383,15
charge_unreachable,0,,,,383,16
charge_unreachable,0,,,,384,0
charge_unreachable,0,,,,384,4
charge_unreachable,0,,,,384,7
charge_unreachable,0,,,,384,9
charge_unreachable,0,,,,384,10
charge_unreachable,0,,,,384,12
charge_unreachable,0,,,,384,14
charge_unreachable,0,,,,384,15
charge_unreachable,0,,,,384,16
charge_unreachable,0,,,,385,0
charge_unreachable,0,,,,385,4
charge_unreachable,0,,,,385,7
charge_unreachable,0,,,,385,9
charge_unreachable,0,,,,385,10
charge_unreachable,0,,,,385,12
charge_unreachable,0,,,,385,14
charge_unreachable,0,,,,385,15
charge_unreachable,0,,,,385,16
task_released,,,,56,386,
charge_unreachable,0,,,,386,0
charge_unreachable,0,,,,386,4
charge_unreachable,0,,,,386,7
charge_unreachable,0,,,,386,9
charge_unreachable,0,,,,386,10
charge_unreachable,0,,,,386,12
charge_unreachable,0,,,,386,14
charge_unreachable,0,,,,386,15
charge_unreachable,0,,,,386,16
charge_unreachable,0,,,,387,0
charge_unreachable,0,,,,387,4
charge_unreachable,0,,,,387,7
charge_unreachable,0,,,,387,9
charge_unreachable,0,,,,387,10
charge_unreachable,0,,,,387,12
vehicle_became_idle,,reach_depot,,,387,13
charge_unreachable,0,,,,387,14
charge_unreachable,0,,,,387,15
charge_unreachable,0,,,,387,16
task_released,,,,43,388,
task_released,,,,146,388,
task_released,,,,258,388,
charge_unreachable,0,,,,388,0
charge_unreachable,0,,,,388,4
charge_unreachable,0,,,,388,7
charge_unreachable,0,,,,388,9
charge_unreachable,0,,,,388,10
charge_unreachable,0,,,,388,12
charge_unreachable,0,,,,388,14
charge_unreachable,0,,,,388,15
charge_unreachable,0,,,,388,16
task_released,,,,272,389,
charge_unreachable,0,,,,389,0
charge_unreachable,0,,,,389,4
charge_unreachable,0,,,,389,7
charge_unreachable,0,,,,389,9
charge_unreachable,0,,,,389,10
charge_unreachable,0,,,,389,12
charge_unreachable,0,,,,389,14
charge_unreachable,0,,,,389,15
charge_unreachable,0,,,,389,16
task_released,,,,197,390,
charge_unreachable,0,,,,390,0
charge_unreachable,0,,,,390,4
charge_unreachable,0,,,,390,7
charge_unreachable,0,,,,390,9
charge_unreachable,0,,,,390,10
charge_unreachable,0,,,,390,12
charge_unreachable,0,,,,390,14
charge_unreachable,0,,,,390,15
charge_unreachable,0,,,,390,16
vehicle_finished_charging,,,5,,390,1
charge_unreachable,0,,,,391,0
charge_unreachable,0,,,,391,4
charge_unreachable,0,,,,391,7
charge_unreachable,0,,,,391,9
charge_unreachable,0,,,,391,10
charge_unreachable,0,,,,391,12
charge_unreachable,0,,,,391,14
charge_unreachable,0,,,,391,15
charge_unreachable,0,,,,391,16
task_released,,,,117,392,
task_released,,,,199,392,
charge_unreachable,0,,,,392,0
charge_unreachable,0,,,,392,4
charge_unreachable,0,,,,392,7
charge_unreachable,0,,,,392,9
charge_unreachable,0,,,,392,10
charge_unreachable,0,,,,392,12
charge_unreachable,0,,,,392,14
charge_unreachable,0,,,,392,15
charge_unreachable,0,,,,392,16
task_released,,,,123,393,
charge_unreachable,0,,,,393,0
vehicle_became_idle,,reach_depot,,,393,1
charge_unreachable,0,,,,393,4
charge_unreachable,0,,,,393,7
charge_unreachable,0,,,,393,9
charge_unreachable,0,,,,393,10
charge_unreachable,0,,,,393,12
charge_unreachable,0,,,,393,14
charge_unreachable,0,,,,393,15
charge_unreachable,0,,,,393,16
charge_unreachable,0,,,,394,0
charge_unreachable,0,,,,394,4
charge_unreachable,0,,,,394,7
charge_unreachable,0,,,,394,9
charge_unreachable,0,,,,394,10
charge_unreachable,0,,,,394,12
charge_unreachable,0,,,,394,14
charge_unreachable,0,,,,394,15
charge_unreachable,0,,,,394,16
task_released,,,,168,395,
charge_unreachable,0,,,,395,0
charge_unreachable,0,,,,395,4
charge_unreachable,0,,,,395,7
charge_unreachable,0,,,,395,9
charge_unreachable,0,,,,395,10
charge_unreachable,0,,,,395,12
charge_unreachable,0,,,,395,14
charge_unreachable,0,,,,395,15
charge_unreachable,0,,,,395,16
task_released,,,,179,396,
charge_unreachable,0,,,,396,0
charge_unreachable,0,,,,396,4
charge_unreachable,0,,,,396,7
charge_unreachable,0,,,,396,9
charge_unreachable,0,,,,396,10
charge_unreachable,0,,,,396,12
charge_unreachable,0,,,,396,14
charge_unreachable,0,,,,396,15
charge_unreachable,0,,,,396,16
task_released,,,,226,397,
charge_unreachable,0,,,,397,0
charge_unreachable,0,,,,397,4
charge_unreachable,0,,,,397,7
charge_unreachable,0,,,,397,9
charge_unreachable,0,,,,397,10
charge_unreachable,0,,,,397,12
charge_unreachable,0,,,,397,14
charge_unreachable,0,,,,397,15
charge_unreachable,0,,,,397,16
charge_unreachable,0,,,,398,0
charge_unreachable,0,,,,398,4
charge_unreachable,0,,,,398,7
charge_unreachable,0,,,,398,9
charge_unreachable,0,,,,398,10
charge_unreachable,0,,,,398,12
charge_unreachable,0,,,,398,14
charge_unreachable,0,,,,398,15
charge_unreachable,0,,,,398,16
task_released,,,,75,399,
task_released,,,,82,399,
task_released,,,,112,399,
task_released,,,,169,399,
charge_unreachable,0,,,,399,0
vehicle_became_idle,,reach_depot,,,399,1
charge_unreachable,0,,,,399,4
charge_unreachable,0,,,,399,7
charge_unreachable,0,,,,399,9
charge_unreachable,0,,,,399,10
charge_unreachable,0,,,,399,12
charge_unreachable,0,,,,399,14
charge_unreachable,0,,,,399,15
charge_unreachable,0,,,,399,16
charge_unreachable,0,,,,400,0
charge_unreachable,0,,,,400,4
charge_unreachable,0,,,,400,7
charge_unreachable,0,,,,400,9
charge_unreachable,0,,,,400,10
charge_unreachable,0,,,,400,12
charge_unreachable,0,,,,400,14
charge_unreachable,0,,,,400,15
charge_unreachable,0,,,,400,16
charge_unreachable,0,,,,401,0
charge_unreachable,0,,,,401,4
charge_unreachable,0,,,,401,7
charge_unreachable,0,,,,401,9
charge_unreachable,0,,,,401,10
charge_unreachable,0,,,,401,12
charge_unreachable,0,,,,401,14
charge_unreachable,0,,,,401,15
charge_unreachable,0,,,,401,16
task_completed,,,,258,401,
task_released,,,,159,402,
charge_unreachable,0,,,,402,0
charge_unreachable,0,,,,402,4
task_completed,,,,131,402,
charge_unreachable,0,,,,402,7
charge_unreachable,0,,,,402,9
charge_unreachable,0,,,,402,10
charge_unreachable,0,,,,402,12
charge_unreachable,0,,,,402,14
charge_unreachable,0,,,,402,15
charge_unreachable,0,,,,402,16
charge_unreachable,0,,,,403,0
task_completed,,,,146,403,
charge_unreachable,0,,,,403,4
charge_unreachable,0,,,,403,7
charge_unreachable,0,,,,403,9
charge_unreachable,0,,,,403,10
charge_unreachable,0,,,,403,12
charge_unreachable,0,,,,403,14
charge_unreachable,0,,,,403,15
charge_unreachable,0,,,,403,16
task_released,,,,93,404,
charge_unreachable,0,,,,404,0
charge_unreachable,0,,,,404,4
charge_unreachable,0,,,,404,7
charge_unreachable,0,,,,404,9
charge_unreachable,0,,,,404,10
charge_unreachable,0,,,,404,12
charge_unreachable,0,,,,404,14
charge_unreachable,0,,,,404,15
charge_unreachable,0,,,,404,16
charge_unreachable,0,,,,405,0
charge_unreachable,0,,,,405,4
charge_unreachable,0,,,,405,7
charge_unreachable,0,,,,405,9
charge_unreachable,0,,,,405,10
charge_unreachable,0,,,,405,12
charge_unreachable,0,,,,405,14
charge_unreachable,0,,,,405,15
charge_unreachable,0,,,,405,16
task_released,,,,166,406,
task_released,,,,282,406,
charge_unreachable,0,,,,406,0
charge_unreachable,0,,,,406,4
charge_unreachable,0,,,,406,7
charge_unreachable,0,,,,406,9
charge_unreachable,0,,,,406,10
charge_unreachable,0,,,,406,12
charge_unreachable,0,,,,406,14
charge_unreachable,0,,,,406,15
charge_unreachable,0,,,,406,16
charge_unreachable,0,,,,407,0
charge_unreachable,0,,,,407,4
charge_unreachable,0,,,,407,7
charge_unreachable,0,,,,407,9
charge_unreachable,0,,,,407,10
charge_unreachable,0,,,,407,12
charge_unreachable,0,,,,407,14
charge_unreachable,0,,,,407,15
charge_unreachable,0,,,,407,16
charge_unreachable,0,,,,408,0
charge_unreachable,0,,,,408,4
charge_unreachable,0,,,,408,7
task_completed,,,,112,408,
charge_unreachable,0,,,,408,9
charge_unreachable,0,,,,408,10
charge_unreachable,0,,,,408,12
task_completed,,,,105,408,
charge_unreachable,0,,,,408,14
charge_unreachable,0,,,,408,15
charge_unreachable,0,,,,408,16
charge_unreachable,0,,,,409,0
charge_unreachable,0,,,,409,4
charge_unreachable,0,,,,409,7
charge_unreachable,0,,,,409,9
charge_unreachable,0,,,,409,10
charge_unreachable,0,,,,409,12
charge_unreachable,0,,,,409,14
charge_unreachable,0,,,,409,15
charge_unreachable,0,,,,409,16
charge_unreachable,0,,,,410,0
charge_unreachable,0,,,,410,4
charge_unreachable,0,,,,410,7
charge_unreachable,0,,,,410,9
charge_unreachable,0,,,,410,10
charge_unreachable,0,,,,410,12
charge_unreachable,0,,,,410,14
charge_unreachable,0,,,,410,15
charge_unreachable,0,,,,410,16
task_released,,,,91,411,
task_released,,,,288,411,
charge_unreachable,0,,,,411,0
charge_unreachable,0,,,,411,4
charge_unreachable,0,,,,411,7
charge_unreachable,0,,,,411,9
charge_unreachable,0,,,,411,10
charge_unreachable,0,,,,411,12
charge_unreachable,0,,,,411,14
charge_unreachable,0,,,,411,15
charge_unreachable,0,,,,411,16
charge_unreachable,0,,,,412,0
charge_unreachable,0,,,,412,4
charge_unreachable,0,,,,412,7
charge_unreachable,0,,,,412,9
charge_unreachable,0,,,,412,10
charge_unreachable,0,,,,412,12
charge_unreachable,0,,,,412,14
charge_unreachable,0,,,,412,15
charge_unreachable,0,,,,412,16
task_released,,,,116,413,
charge_unreachable,0,,,,413,0
charge_unreachable,0,,,,413,4
charge_unreachable,0,,,,413,7
charge_unreachable,0,,,,413,9
charge_unreachable,0,,,,413,10
charge_unreachable,0,,,,413,12
charge_unreachable,0,,,,413,14
charge_unreachable,0,,,,413,15
charge_unreachable,0,,,,413,16
charge_unreachable,0,,,,414,0
charge_unreachable,0,,,,414,4
charge_unreachable,0,,,,414,7
charge_unreachable,0,,,,414,9
charge_unreachable,0,,,,414,10
charge_unreachable,0,,,,414,12
charge_unreachable,0,,,,414,14
charge_unreachable,0,,,,414,15
charge_unreachable,0,,,,414,16
charge_unreachable,0,,,,415,0
charge_unreachable,0,,,,415,4
charge_unreachable,0,,,,415,7
charge_unreachable,0,,,,415,9
charge_unreachable,0,,,,415,10
charge_unreachable,0,,,,415,12
charge_unreachable,0,,,,415,14
charge_unreachable,0,,,,415,15
charge_unreachable,0,,,,415,16
vehicle_became_idle,,reach_depot,,,415,18
task_released,,,,109,416,
charge_unreachable,0,,,,416,0
charge_unreachable,0,,,,416,4
vehicle_became_idle,,reach_depot,,,416,6
charge_unreachable,0,,,,416,7
charge_unreachable,0,,,,416,9
charge_unreachable,0,,,,416,10
charge_unreachable,0,,,,416,12
charge_unreachable,0,,,,416,14
charge_unreachable,0,,,,416,15
charge_unreachable,0,,,,416,16
task_released,,,,92,417,
task_released,,,,230,417,
charge_unreachable,0,,,,417,0
charge_unreachable,0,,,,417,4
charge_unreachable,0,,,,417,7
charge_unreachable,0,,,,417,9
charge_unreachable,0,,,,417,10
charge_unreachable,0,,,,417,12
charge_unreachable,0,,,,417,14
charge_unreachable,0,,,,417,15
charge_unreachable,0,,,,417,16
vehicle_reached_station,,,5,,417,18
charge_unreachable,0,,,,418,0
charge_unreachable,0,,,,418,4
vehicle_reached_station,,,5,,418,6
charge_unreachable,0,,,,418,7
vehicle_became_idle,,reach_depot,,,418,8
charge_unreachable,0,,,,418,8
charge_unreachable,0,,,,418,9
charge_unreachable,0,,,,418,10
charge_unreachable,0,,,,418,12
charge_unreachable,0,,,,418,14
charge_unreachable,0,,,,418,15
charge_unreachable,0,,,,418,16
charge_unreachable,0,,,,419,0
vehicle_became_idle,,reach_depot,,,419,3
charge_unreachable,0,,,,419,4
charge_unreachable,0,,,,419,7
charge_unreachable,0,,,,419,8
charge_unreachable,0,,,,419,9
charge_unreachable,0,,,,419,10
task_completed,,,,91,419,
charge_unreachable,0,,,,419,12
charge_unreachable,0,,,,419,14
charge_unreachable,0,,,,419,15
charge_unreachable,0,,,,419,16
charge_unreachable,0,,,,420,0
charge_unreachable,0,,,,420,4
charge_unreachable,0,,,,420,7
charge_unreachable,0,,,,420,8
charge_unreachable,0,,,,420,9
charge_unreachable,0,,,,420,10
charge_unreachable,0,,,,420,12
charge_unreachable,0,,,,420,14
charge_unreachable,0,,,,420,15
charge_unreachable,0,,,,420,16
charge_unreachable,0,,,,421,0
vehicle_reached_station,,,5,,421,3
charge_unreachable,0,,,,421,4
charge_unreachable,0,,,,421,7
charge_unreachable,0,,,,421,8
charge_unreachable,0,,,,421,9
charge_unreachable,0,,,,421,10
charge_unreachable,0,,,,421,12
charge_unreachable,0,,,,421,14
charge_unreachable,0,,,,421,15
charge_unreachable,0,,,,421,16
task_released,,,,271,422,
charge_unreachable,0,,,,422,0
charge_unreachable,0,,,,422,4
charge_unreachable,0,,,,422,7
charge_unreachable,0,,,,422,8
charge_unreachable,0,,,,422,9
charge_unreachable,0,,,,422,10
charge_unreachable,0,,,,422,12
charge_unreachable,0,,,,422,14
charge_unreachable,0,,,,422,15
charge_unreachable,0,,,,422,16
task_released,,,,122,423,
task_released,,,,164,423,
charge_unreachable,0,,,,423,0
charge_unreachable,0,,,,423,4
charge_unreachable,0,,,,423,7
charge_unreachable,0,,,,423,8
charge_unreachable,0,,,,423,9
charge_unreachable,0,,,,423,10
charge_unreachable,0,,,,423,12
charge_unreachable,0,,,,423,14
charge_unreachable,0,,,,423,15
charge_unreachable,0,,,,423,16
task_released,,,,10,424,
task_released,,,,260,424,
charge_unreachable,0,,,,424,0
charge_unreachable,0,,,,424,4
vehicle_became_idle,,reach_depot,,,424,5
charge_unreachable,0,,,,424,7
charge_unreachable,0,,,,424,8
charge_unreachable,0,,,,424,9
charge_unreachable,0,,,,424,10
charge_unreachable,0,,,,424,12
charge_unreachable,0,,,,424,14
charge_unreachable,0,,,,424,15
charge_unreachable,0,,,,424,16
task_released,,,,287,425,
charge_unreachable,0,,,,425,0
charge_unreachable,0,,,,425,4
charge_unreachable,0,,,,425,7
charge_unreachable,0,,,,425,8
charge_unreachable,0,,,,425,9
charge_unreachable,0,,,,425,10
charge_unreachable,0,,,,425,12
charge_unreachable,0,,,,425,14
charge_unreachable,0,,,,425,15
charge_unreachable,0,,,,425,16
charge_unreachable,0,,,,426,0
charge_unreachable,0,,,,426,4
vehicle_reached_station,,,5,,426,5
charge_unreachable,0,,,,426,7
charge_unreachable,0,,,,426,8
charge_unreachable,0,,,,426,9
charge_unreachable,0,,,,426,10
charge_unreachable,0,,,,426,12
charge_unreachable,0,,,,426,14
charge_unreachable,0,,,,426,15
charge_unreachable,0,,,,426,16
charge_unreachable,0,,,,427,0
charge_unreachable,0,,,,427,4
charge_unreachable,0,,,,427,7
charge_unreachable,0,,,,427,8
charge_unreachable,0,,,,427,9
charge_unreachable,0,,,,427,10
charge_unreachable,0,,,,427,12
charge_unreachable,0,,,,427,14
charge_unreachable,0,,,,427,15
charge_unreachable,0,,,,427,16
task_released,,,,31,428,
task_released,,,,114,428,
charge_unreachable,0,,,,428,0
charge_unreachable,0,,,,428,4
charge_unreachable,0,,,,428,7
charge_unreachable,0,,,,428,8
charge_unreachable,0,,,,428,9
charge_unreachable,0,,,,428,10
vehicle_became_idle,,reach_depot,,,428,11
charge_unreachable,0,,,,428,12
charge_unreachable,0,,,,428,14
charge_unreachable,0,,,,428,15
charge_unreachable,0,,,,428,16
task_released,,,,228,429,
charge_unreachable,0,,,,429,0
charge_unreachable,0,,,,429,4
charge_unreachable,0,,,,429,7
charge_unreachable,0,,,,429,8
charge_unreachable,0,,,,429,9
charge_unreachable,0,,,,429,10
charge_unreachable,0,,,,429,12
vehicle_became_idle,,reach_depot,,,429,13
charge_unreachable,0,,,,429,13
charge_unreachable,0,,,,429,14
charge_unreachable,0,,,,429,15
charge_unreachable,0,,,,429,16
charge_unreachable,0,,,,430,0
charge_unreachable,0,,,,430,4
charge_unreachable,0,,,,430,7
charge_unreachable,0,,,,430,8
charge_unreachable,0,,,,430,9
charge_unreachable,0,,,,430,10
vehicle_reached_station,,,5,,430,11
charge_unreachable,0,,,,430,12
charge_unreachable,0,,,,430,13
charge_unreachable,0,,,,430,14
charge_unreachable,0,,,,430,15
charge_unreachable,0,,,,430,16
task_released,,,,69,431,
charge_unreachable,0,,,,431,0
charge_unreachable,0,,,,431,4
charge_unreachable,0,,,,431,7
charge_unreachable,0,,,,431,8
charge_unreachable,0,,,,431,9
