assigned_time,assigned_vehicle,assigned_vehicles,collaborative,complete_time,deadline,delivered_weight,event_type,origin_node,release_time,remaining_weight,service_distance,service_duration,status,task_id,time,weight
,,{},False,,181,0.0,released,26,155,7.11,0.0,0,pending,29,155,7.11
154,8,{},False,158,208,6.09,completed,47,150,0.0,6.7744,4,completed,44,158,6.09
,,{},False,,186,0.0,released,41,159,1.62,0.0,0,pending,54,159,1.62
,,{},False,159,158,0.0,expired,29,90,17.22,0.0,0,expired,24,159,17.22
149,6,{},False,159,197,2.94,completed,2,148,0.0,16.1832,10,completed,16,159,2.94
160,9,{9: 1.62},False,,186,0.0,assigned,41,159,1.62,0.0,0,assigned,54,160,1.62
,,{},False,,231,0.0,released,40,161,25.33,0.0,0,pending,82,161,25.33
161,1,{1: 7.11},False,,181,0.0,assigned,26,155,7.11,0.0,0,assigned,29,161,7.11
,,{},False,,200,0.0,released,32,162,4.95,0.0,0,pending,77,162,4.95
,,{},False,,196,0.0,released,5,163,29.98,0.0,0,pending,56,163,29.98
164,8,{8: 29.98},False,,196,0.0,assigned,5,163,29.98,0.0,0,assigned,56,164,29.98
161,1,{},False,166,181,7.11,completed,26,155,0.0,7.5677,5,completed,29,166,7.11
,,{},False,,220,0.0,released,13,167,18.14,0.0,0,pending,9,167,18.14
160,9,{},False,167,186,1.62,completed,41,159,0.0,11.3409,7,completed,54,167,1.62
,,{},False,,246,0.0,released,5,168,9.59,0.0,0,pending,32,168,9.59
164,8,{},False,169,196,29.98,completed,5,163,0.0,8.6916,5,completed,56,169,29.98
173,1,{1: 9.59},False,,246,0.0,assigned,5,168,9.59,0.0,0,assigned,32,173,9.59
173,9,{9: 4.95},False,,200,0.0,assigned,32,162,4.95,0.0,0,assigned,77,173,4.95
,,{},False,176,175,0.0,expired,22,101,20.57,0.0,0,expired,20,176,20.57
176,8,{8: 11.27},False,,204,0.0,assigned,42,143,11.27,0.0,0,assigned,85,176,11.27
,,{},False,177,176,0.0,expired,51,136,23.6,0.0,0,expired,88,177,23.6
173,1,{},False,178,246,9.59,completed,5,168,0.0,8.6916,5,completed,32,178,9.59
,,{},False,,257,0.0,released,3,179,26.97,0.0,0,pending,78,179,26.97
,,{},False,,210,0.0,released,58,180,20.87,0.0,0,pending,59,180,20.87
173,9,{},False,182,200,4.95,completed,32,162,0.0,13.5472,9,completed,77,182,4.95
,,{},False,183,182,0.0,expired,25,131,22.12,0.0,0,expired,64,183,22.12
,,{},False,189,188,0.0,expired,13,154,20.67,0.0,0,expired,71,189,20.67
176,8,{},False,190,204,11.27,completed,42,143,0.0,21.8306,14,completed,85,190,11.27
192,4,{4: 29.93},False,,193,0.0,assigned,60,142,29.93,0.0,0,assigned,12,192,29.93
193,6,{6: 18.62},False,,222,0.0,assigned,44,142,18.62,0.0,0,assigned,84,193,18.62
193,9,{9: 25.33},False,,231,0.0,assigned,40,161,25.33,0.0,0,assigned,82,193,25.33
192,4,{},False,194,193,0.0,expired,60,142,29.93,0.0,0,expired,12,194,29.93
,,{},False,,244,0.0,released,39,195,17.9,0.0,0,pending,62,195,17.9
,,{},False,195,194,0.0,expired,17,122,21.43,0.0,0,expired,42,195,21.43
195,1,{1: 17.9},False,,244,0.0,assigned,39,195,17.9,0.0,0,assigned,62,195,17.9
,,{},False,,231,0.0,released,13,198,14.06,0.0,0,pending,98,198,14.06
200,4,{4: 26.97},False,,257,0.0,assigned,3,179,26.97,0.0,0,assigned,78,200,26.97
,,{},False,,253,0.0,released,1,202,29.71,0.0,0,pending,27,202,29.71
,,{},False,,254,0.0,released,41,203,3.12,0.0,0,pending,19,203,3.12
195,1,{},False,203,244,17.9,completed,39,195,0.0,12.9042,8,completed,62,203,17.9
193,6,{},False,204,222,18.62,completed,44,142,0.0,16.5496,11,completed,84,204,18.62
,,{},False,,274,0.0,released,41,207,8.27,0.0,0,pending,74,207,8.27
193,9,{},False,207,231,25.33,completed,40,161,0.0,22.3853,14,completed,82,207,25.33
,,{},False,,263,0.0,released,3,210,8.22,0.0,0,pending,48,210,8.22
,,{},False,,260,0.0,released,32,211,19.15,0.0,0,pending,81,211,19.15
,,{},False,211,210,0.0,expired,58,180,20.87,0.0,0,expired,59,211,20.87
,,{},False,,292,0.0,released,32,215,27.24,0.0,0,pending,43,215,27.24
200,4,{},False,215,257,26.97,completed,3,179,0.0,22.5211,15,completed,78,215,26.97
,,{},False,219,218,0.0,expired,52,138,29.16,0.0,0,expired,28,219,29.16
,,{},False,,296,0.0,released,59,220,24.37,0.0,0,pending,75,220,24.37
220,6,{6: 29.71},False,,253,0.0,assigned,1,202,29.71,0.0,0,assigned,27,220,29.71
,,{},False,221,220,0.0,expired,13,167,18.14,0.0,0,expired,9,221,18.14
220,6,{},False,223,253,29.71,completed,1,202,0.0,5.0386,3,completed,27,223,29.71
,,{},False,,282,0.0,released,21,226,26.86,0.0,0,pending,73,226,26.86
228,6,{6: 8.27},False,,274,0.0,assigned,41,207,8.27,0.0,0,assigned,74,228,8.27
,,{},False,,276,0.0,released,45,230,20.05,0.0,0,pending,51,230,20.05
,,{},False,,285,0.0,released,14,230,8.98,0.0,0,pending,80,230,8.98
230,8,{8: 24.37},False,,296,0.0,assigned,59,220,24.37,0.0,0,assigned,75,230,24.37
,,{},False,,311,0.0,released,60,231,17.23,0.0,0,pending,0,231,17.23
,,{},False,,290,0.0,released,3,231,11.67,0.0,0,pending,57,231,11.67
,,{},False,,276,0.0,released,3,231,3.17,0.0,0,pending,83,231,3.17
,,{},False,,265,0.0,released,31,232,28.81,0.0,0,pending,35,232,28.81
,,{},False,,269,0.0,released,54,232,1.72,0.0,0,pending,87,232,1.72
,,{},False,232,231,0.0,expired,13,198,14.06,0.0,0,expired,98,232,14.06
232,4,{4: 3.12},False,,254,0.0,assigned,41,203,3.12,0.0,0,assigned,19,232,3.12
228,6,{},False,232,274,8.27,completed,41,207,0.0,7.0374,4,completed,74,232,8.27
230,8,{},False,235,296,24.37,completed,59,220,0.0,8.7166,5,completed,75,235,24.37
232,4,{},False,236,254,3.12,completed,41,203,0.0,7.0374,4,completed,19,236,3.12
,,{},False,,291,0.0,released,38,238,15.73,0.0,0,pending,1,238,15.73
238,6,{6: 19.15},False,,260,0.0,assigned,32,211,19.15,0.0,0,assigned,81,238,19.15
,,{},False,,300,0.0,released,12,241,21.71,0.0,0,pending,93,241,21.71
242,4,{4: 27.24},False,,292,0.0,assigned,32,215,27.24,0.0,0,assigned,43,242,27.24
,,{},False,,284,0.0,released,1,243,6.18,0.0,0,pending,92,243,6.18
245,8,{8: 6.18},False,,284,0.0,assigned,1,243,6.18,0.0,0,assigned,92,245,6.18
246,9,{9: 17.23},False,,311,0.0,assigned,60,231,17.23,0.0,0,assigned,0,246,17.23
,,{},False,,310,0.0,released,4,247,3.28,0.0,0,pending,40,247,3.28
238,6,{},False,247,260,19.15,completed,32,211,0.0,13.5472,9,completed,81,247,19.15
,,{},False,,289,0.0,released,24,248,27.0,0.0,0,pending,70,248,27.0
245,8,{},False,248,284,6.18,completed,1,243,0.0,5.0386,3,completed,92,248,6.18
242,4,{},False,251,292,27.24,completed,32,215,0.0,13.5472,9,completed,43,251,27.24
253,8,{8: 27.0},False,,289,0.0,assigned,24,248,27.0,0.0,0,assigned,70,253,27.0
,,{},False,,328,0.0,released,59,254,18.82,0.0,0,pending,69,254,18.82
246,9,{},False,256,311,17.23,completed,60,231,0.0,16.3505,10,completed,0,256,17.23
253,8,{},False,258,289,27.0,completed,24,248,0.0,8.3231,5,completed,70,258,27.0
,,{},False,,297,0.0,released,50,260,29.57,0.0,0,pending,25,260,29.57
,,{},False,264,263,0.0,expired,3,210,8.22,0.0,0,expired,48,264,8.22
,,{},False,,304,0.0,released,32,265,19.57,0.0,0,pending,10,265,19.57
,,{},False,,300,0.0,released,22,265,22.86,0.0,0,pending,72,265,22.86
265,8,{8: 18.82},False,,328,0.0,assigned,59,254,18.82,0.0,0,assigned,69,265,18.82
,,{},False,,323,0.0,released,49,266,18.82,0.0,0,pending,95,266,18.82
,,{},False,266,265,0.0,expired,31,232,28.81,0.0,0,expired,35,266,28.81
,,{},False,,329,0.0,released,38,267,28.46,0.0,0,pending,52,267,28.46
,,{},False,270,269,0.0,expired,54,232,1.72,0.0,0,expired,87,270,1.72
273,9,{9: 19.57},False,,304,0.0,assigned,32,265,19.57,0.0,0,assigned,10,273,19.57
265,8,{},False,273,328,18.82,completed,59,254,0.0,12.4319,8,completed,69,273,18.82
,,{},False,,340,0.0,released,24,274,19.56,0.0,0,pending,90,274,19.56
,,{},False,,307,0.0,released,33,277,16.04,0.0,0,pending,66,277,16.04
,,{},False,277,276,0.0,expired,3,231,3.17,0.0,0,expired,83,277,3.17
,,{},False,277,276,0.0,expired,45,230,20.05,0.0,0,expired,51,277,20.05
281,6,{6: 19.56},False,,340,0.0,assigned,24,274,19.56,0.0,0,assigned,90,281,19.56
281,6,{},False,282,340,19.56,completed,24,274,0.0,2.8565,1,completed,90,282,19.56
273,9,{},False,282,304,19.57,completed,32,265,0.0,13.5472,9,completed,10,282,19.57
,,{},False,,320,0.0,released,25,283,20.92,0.0,0,pending,39,283,20.92
,,{},False,283,282,0.0,expired,21,226,26.86,0.0,0,expired,73,283,26.86
,,{},False,286,285,0.0,expired,14,230,8.98,0.0,0,expired,80,286,8.98
286,4,{4: 11.67},False,,290,0.0,assigned,3,231,11.67,0.0,0,assigned,57,286,11.67
,,{},False,,362,0.0,released,7,288,4.13,0.0,0,pending,15,288,4.13
,,{},False,,314,0.0,released,26,288,19.59,0.0,0,pending,86,288,19.59
288,8,{8: 19.59},False,,314,0.0,assigned,26,288,19.59,0.0,0,assigned,86,288,19.59
289,6,{6: 3.28},False,,310,0.0,assigned,4,247,3.28,0.0,0,assigned,40,289,3.28
286,4,{},False,291,290,0.0,expired,3,231,11.67,0.0,0,expired,57,291,11.67
,,{},False,292,291,0.0,expired,38,238,15.73,0.0,0,expired,1,292,15.73
293,9,{9: 18.82},False,,323,0.0,assigned,49,266,18.82,0.0,0,assigned,95,293,18.82
288,8,{},False,293,314,19.59,completed,26,288,0.0,7.5677,5,completed,86,293,19.59
,,{},False,,327,0.0,released,12,294,26.13,0.0,0,pending,36,294,26.13
,,{},False,,326,0.0,released,10,295,2.22,0.0,0,pending,30,295,2.22
,,{},False,,351,0.0,released,54,297,13.78,0.0,0,pending,65,297,13.78
,,{},False,298,297,0.0,expired,50,260,29.57,0.0,0,expired,25,298,29.57
